数据分析师,上海·浦东新区·张江,叮咚买菜,20-40K·15薪,3-5年本科,互联网,五险一金，扁平化管理，节日福利，交通补助，餐补，零食下午茶,https://www.zhipin.com/job_detail/b2b0a547c9c0489c1nVz3Nu5E1FR.html,"1、深入业务，基于业务了解，建立公司数据分析体系；
2、通过分析与数据解读，第一时间转化成商业洞察与决策建议；
3、与大数据开发团队紧密合作，确保数据收集完成、模型合理、数据质量有保障；
4、沉淀数据分析思路与方法，提炼数据产品或工作。
任职资格：
1、统计、数学、信息技术相关专业本科及以上学历，3年以上数据分析或挖掘相关经验；
2、具有数据敏感度和商业Sence，商业分析报告撰写能力；
3、熟悉SQL、PYTHON等编程语言；
4、优秀的逻辑思维、系统思维和结构化思维能力；
5、性格方面：抗压强、皮实、勤学习、愿沟通、主动承担。"
数据分析师,北京·朝阳区·三元桥,国美控股集团,15-25K·14薪,1-3年本科,互联网,五险一金，员工旅游，年终奖，定期体检，带薪年假，餐补，通讯补贴，节日福利，加班补助,https://www.zhipin.com/job_detail/335629ab54d0cf5e1nR-39m5FltR.html,"工作职责：
1. 负责公司经营相关数据报表的建立，根据经营需求整理、规范、优化经营报告，推动公司数据化运营；
2. 研究数据分析的方法，推动数据产品化，做到报表制作简单、方便、实用，以方便各业务部门理解与使用；
3. 通过数据分析，寻找公司经营过程中的潜在问题和机会点，并提出合理改善建议，帮助公司开源、节流、提升效率、提升客户体验。
4. 对用户需求进行采集并实行相应的调研及分析 ，能将各类业务需求转化为适合的数学模型 。
5. 与技术团队合作，推进数据模型、数据产品的开发、上线、运营等工作；提升公司系统的数字化、自动化、智能化水平。
任职要求：
1、 本科以上学历，通信、计算机、统计学相关专业优先；
2、 熟悉Excel的使用，熟练使用图表及函数功能，掌握VBA编程技能者优先；
3、 熟悉HIVE SQL数据库的使用，熟练掌握SQL相关的DML数据操作语言优先；
4、 了解基础的数据分析方法，包含：描述性分析、回归分析、方差分析，熟练使用一种或几种分析统计及数据挖掘工具，如：python、R等；
5、 有相关数据可视化工作经验、自动化报表开发工作经验者优先。
6、 能熟练编写各类业务需求分析、数据分析文档，文档的样式整洁、描述清晰、完整的覆盖分析要求
7、 吃苦耐劳"
数据分析师,北京·昌平区·南口,三一石油,13-26K·14薪,3-5年本科,石油/石化,食堂，五险一金，带薪年假，节日福利，餐补，宿舍，年终奖,https://www.zhipin.com/job_detail/4bc571d161c3800e1nx40tm0GFVQ.html,"1、数据统计分析、指标风险跟踪监控、为业务转型提供数据支持
2、运用数据分析和挖掘工具，设计数据脚本，实施数据分析，对数据进行过滤、提取、加工、处理、转换、展示；
3、负责业务数据调研、需求理解，数据采集方案设计及实现；
4、负责数据团队大数据组件的建设，涵盖数据采集、数据存储、数据处理、数据应用，以及数据集市。
任职要求：
1、全日制本科及以上学历，数学、统计学、计算机等相关专业；
2、3年以上数据分析相关工作经历；
3、对制造业务知识有一定的认知，熟练掌握SQL; 对BI软件平台、数据仓库、数据结构有基本了解；
4、具有制造业、设备管理、建模及模型应用经验；
5、具有较强的定性、定量分析能力，具有准确把握政策的能力，责任心强；
6、具有良好的合作精神，沟通能力较强，善于梳理业务需求并把业务需求和科技开发人员表述并监督落地。"
数据分析师-合肥,合肥·庐阳区·四里河,今日头条,12-20K,3-5年本科,移动互联网,加班补助，零食下午茶，全勤奖，节日福利，员工旅游，五险一金，交通补助，定期体检，免费班车，住房补贴，通讯补贴，补充医疗保险，带薪年假，股票期权，包吃，年终奖,https://www.zhipin.com/job_detail/28775fc8385fa4231XZ_3NS0EFZR.html,"🌲职位描述
1、对业务经营指标与运营状况有敏感的洞察能力，能够对复杂场景提出系统性解决方案，并联动落地团队对方案进行优化；
2、联动各相关业务团队，使用定量、定性等方法追踪效果与影响，持续优化认知、敏捷迭代；
3、分不同模块，持续追踪业务运营状况，为业务负责人提供高效、准确的信息支持。
🌲职位要求
1、互联网公司或咨询行业经验，工作年限3-7年，扎实的专业技能（包括但不限于数据分析、报告撰写），能够独立承接分析项目；
2、出色的沟通协调能力，善于推动项目的实际落地，拿到业务结果；
3、分析能力强，逻辑清晰，具备创新思维能力和结构化思考能力，善于从复杂现象中总结规律；
4、自驱力和好奇心强，对参与业务、快速成长有激情，能适应工作节奏。"
资深数据分析师,北京·朝阳区·太阳宫,BOSS直聘,25-45K·16薪,3-5年硕士,人力资源服务,交通补助，带薪年假，员工旅游，住房补贴，年终奖，补充医疗保险，餐补，股票期权，定期体检，节日福利，加班补助，五险一金,https://www.zhipin.com/job_detail/d4fc8bd0c021da503nV_2dm1EVM~.html,"岗位职责：
1、关注产品的用户需求及体验、数据及场景变化并进行分析，持续完善和优化已有产品功能；
2、通过数据分析研究用户行为，为产品设计优化提供数据支持；
3、参与产品的核心增长决策,分析团队的产品和增长A/B测试，推动产品走向；
4、负责增长策略，通过数据分析、调研等手段深入了解业务，寻找用户规模和留存提升的提升点，根据业务现状和目标，持续优化策略，促进核心数据增长。
岗位要求：
1、三年以上统计数据分析相关工作经验，有内容行业数据分析经验者优先，数学、统计学、计算机专业优先；
2、业务分析能力强，能独立完成专题分析项目并善于提出改善性的建议；
3、精通Excel，熟练运用SQL，具备了解和使用任一数据分析工具：Python、R、SAS、SPSS、Tableau；
4、逻辑思维严密，对数据敏感，工作细致、责任心强，具备较强的学习能力及理解能力，有良好的沟通能力和团队协作能力。"
数据分析师（财务）,南京·建邺区,万得,4-6K,经验不限本科,数据服务,股票期权，节日福利，定期体检，餐补，带薪年假，住房补贴，补充医疗保险，五险一金，零食下午茶，年终奖，员工旅游,https://www.zhipin.com/job_detail/7e2649523e77ca5f1nd53di6EVM~.html,"工作职责：
1、指导数据处理团队进行数据收集、整理和录入工作；
2、审核重要数据的准确性和专业性，确保数据的高质量；
3、从事行业数据的深度采集和挖掘工作，为客户提供专业的经济数据；
4、合理设计数据加工流程、规则、方法的整体方案；
5、与产品等部门合作，进行特定数据研究，撰写分析报告。
任职要求：
1、经济学专业优先，国际经济与贸易、商务外语、统计学、数学、信息管理等相关专业也可；
2、本科及以上学历；
3、相关专业1-2年的工作经验。
4、具有优秀的专业知识、专业技能和完善的知识结构；
5、具有宏观经济或行业分析及统计经验优先；
6、对金融信息服务行业比较了解和认同，并志愿在此行业发展；"
助理数据分析师,武汉,北京思迈特,6-10K·14薪,1-3年本科,互联网,定期体检，年终奖，员工旅游，超长年假，带薪年假，零食下午茶，餐补，包吃，节日福利，五险一金，交通补助,https://www.zhipin.com/job_detail/b80ad88fad5193fb1nF_3Nu9FVtV.html,"技能要求：
1、文字组织能力或逻辑思维能力强优先；
2、有python或同类数据分析工具使用基础优先。
3、熟练SQL
职责描述：
协助teamleader为电网行业客户和业务部门提供管理咨询、数据分析等服务。
任职要求：
1、无工作经验要求，统招本科及以上学历，理工科货统计类专业；
2、熟练掌握office系列软件的常用功能，有较强的学习能力；
3、承担大量数据处理与分析工作，要求工作细致认真；
4、具有良好的沟通能力、团队合作精神，有较强的责任心与进取心；
公司网址：https://smartpoweriot.com/"
资深数据分析师,佛山·顺德区·北滘,美云智数,20-35K,5-10年本科,互联网,餐补，补充医疗保险，节日福利，交通补助，五险一金，年终奖，员工旅游，零食下午茶，带薪年假，定期体检，免费班车,https://www.zhipin.com/job_detail/32f760db076450b71XZ62du5GFpR.html,"职责描述：
1、 基于大数据处理和分析，挖掘数据价值，对行业趋势、市场竞争、品牌战略、产品企划和用户研究等进行多维分析，撰写深度分析报告。
2、研究行业趋势关注时事热点，撰写数据小品和行业文章，传递大数据应用价值。
3、总结数据分析方法和流程，沉淀数据应用案例，开发数据分析相关课程，为用户开班授课，进行价值赋能。
任职要求：
1、全日制本科或以上学历，5年以上数据统计、分析和挖掘相关工作经验。
2、熟练使用EXCEL/SQL，掌握一门脚本语言（Python/R），具备文本分析能力（NLP）为佳。
3、对数据敏感，有业务意识，具备良好的逻辑分析能力和系统性思维能力。
4、良好的团队合作及协调能力，乐于接受挑战，高度的工作热情和责任心。"
数据分析师/数据工程师（实习）,杭州·西湖区·古荡,布奇托,150-200元/天,3天/周4个月本科,电子商务,五险一金，带薪年假，定期体检，交通补助，餐补,https://www.zhipin.com/job_detail/1a941f4e6f3477650nx729-7GVI~.html,"数据分析师/数据工程师（实习）
工作职责：
分析我们记录在Google BigQuery里面的几千万条日志，并完成以下工作；
1、需要针对我们的社交电商系统，写SQL，并且可视化成数据面板（Dashboard）；
2、通过分析日志里面的用户行为，得到统计数据，帮助团队来优化消息推送、广告投放的策略；
3、根据团队的要求，通过SQL在数据里面寻找Insights，来优化产品、营销活动的设计。
 
工作要求：
1、有一定的基础编程能力，会写SQL和Javascript；
2、有比较强的学习能力，和对于数据的敏感性，优先会考虑计算机系，或者数学系的同学；
3、有不错的英文文档的读写能力，我们的产品主要针对海外；
4、每周能够保障来实习3-4天。
 
你能学会：
1、学会一整套数据分析链路的搭建，从Firebase → Google Analytics → Big Query → Google Sheets/Data Studio；
2、学会怎么去分析海外社交、电商、App的数据，并且能够转化到产品和运营层面；
3、如果你希望毕业以后，走数据产品经理、数据分析师，或者数据处理工程师的方向，这是一个不错的机会；
4、如果你想先去自学一下，可以去看看 Coursera 上的 From Data to Insight 的课程，更容易理解这个实习职位是在干什么
https://www.coursera.org/specializations/from-data-to-insights-google-cloud-platform?linkId=74662024"
高级数据分析师（电商）,北京·海淀区·上地,快手,25-40K·16薪,3-5年本科,社交网络,定期体检，五险一金，补充医疗保险，股票期权，年终奖，节日福利，带薪年假,https://www.zhipin.com/job_detail/6616675dcf4b6ca71nZ73dy-GFZQ.html,"商业分析师-用户体验方向
【职位亮点】
你将获得
1、顶尖项目经历加持：参与公司战略级项目的分析研讨，业务高速发展，跨度足够大，涉及电商全域运营的方方面面
2、个人成长曲线陡峭：团队大牛如云，认知火速迭代，可直接与行业经验丰富的业务大咖、产品大神、算法牛人、咨询大佬共事，并与来自清北复交、海外名校的小伙伴共同成长，自身综合能力可得到高速提升。
【职位描述】
1、支持电商用户体验和平台治理部门的业务，负责业务数据监控，构建业务指标体系
2、与用户体验、运营、产品、技术等团队协调合作，基于内外部分析及调研，产出策略建议并推进落地执行
3、通过实验等方式科学评估项目/权益/策略可行性及收益，并针对性优化；
4、规划和设计业务数据报表，为业务及管理层提供决策支持，通过数据技能和工具的培训推动业务部门数据化运营
【任职要求】
1、三年以上工作经验，具备出色的数据分析、商业分析能力；熟练使用SQL、Office等常用办公工具；熟悉Python或R数据分析工具；
2、985、211院校或海外名校背景，统计/数学/运筹/管理科学等理工科优先；
3、拥有电商用户体验，商家治理或用户运营等相关从业经历优先"
数据分析师数据采集市场助理,深圳·龙岗区·布吉,鸣云科技,4-7K,经验不限大专,贸易/进出口,节日福利，包住，员工旅游，五险一金，零食下午茶，全勤奖，年终奖，补充医疗保险，带薪年假,https://www.zhipin.com/job_detail/6353d68d9d48ed8233N93di6FFI~.html,"岗位职责：
1、负责产品数据收集、整理；
2、对各类数据进行分析、筛选、汇总，制作产品数据报表；
3、撰写竞品市场分析报告；
4、配合相关部门工作以及上级领导安排的任务。

任职要求：
1. 大专以上学历，英语四级左右水平；
2. 良好的数据分析能力，逻辑思维能力，工作认真负责；
3. 可考虑优秀应届生。
公司的福利待遇：
1.公司为员工购买五险一金、补贴；
2.公司有完善的福利（婚假，产假，年假，丧假等）；
3.工作时间：每天8小时。设有下午茶时间，每月固定生日庆；
4.法定节假日按照国家规定放假；
5.每个月有部门活动经费，组织部门活动及聚餐；
6.薪资：底薪+全勤奖+提成；
7.提供管理人员培训与丰富的晋升机会；
8.公司氛围好：设有冰箱，微波炉，茶具，茶果等人性化设备供员工自由使用。
公司地址：
广东省深圳市丹竹头工业区康正路16号（丹立工业园）D 栋4楼 深圳市鸣云科技有限公司
交通路线:
地铁站：丹竹头地铁站D出口；
公交站：宝冠路口；左庭右院；"
数据分析师,北京·海淀区·上地,滴滴,15-30K,1-3年本科,移动互联网,补充医疗保险，五险一金，定期体检,https://www.zhipin.com/job_detail/6126259cda6b7e001XF60tm8EVU~.html,"1、计算机、数学或统计学专业，有3年左右的工作经验，包括至少2年互联网数据分析相关工作经验，BI实战项目经验丰富，对于业务数据分析有浓厚的兴趣；
2、具有良好的商业敏感度，娴熟的大数据提取处理能力及数据可视化展现技能
3、了解常用的机器学习算法，具备在业务中实践应用并不断优化模型的能力
4、熟练掌握Hive/SQL,精通shell脚本/etl脚本,掌握Python/R 尤佳,熟悉统计学及数学方法并能实际应用于业务
5、优秀的学习能力和沟通表达能力，能够快速熟悉业务，并对用户体验有敏锐的数据洞察力"
数据分析师,杭州·西湖区·西溪,蚂蚁金服,25-50K,3-5年本科,互联网,节日福利，年终奖，餐补，员工旅游，补充医疗保险，股票期权，五险一金，带薪年假，定期体检,https://www.zhipin.com/job_detail/32e02bcb2c6a126f1XF42Ny0FVM~.html,"一、蚂蚁金服-资深BI分析师/专家
职位描述：
1. 熟悉BI数据方案体系，建立合理的业务数据体系，赋能业务团队快速获得数据;
2. 深入理解数据业务，支持客资各业务发展，提供对重点业务的数据分析&洞见，能够帮助业务给出优化建议和方案;
3. 助力数据化运营业务发展，构建丰富多样的分析应用.
职位要求：
1.计算机、统计、数学、信息技术等专业本科及以上学历，有互联网相关数据分析工作经历；
2.具备大数据的处理能力，掌握hive、SQL等相关数据提取工具，熟练操作excel、SAS/SPSS/PYTHON/R、PPT等工具；
3.良好的数据敏感度，能从海量数据提炼核心结果；有丰富的数据统计、分析的经验；
4.熟练独立编写商业数据分析报告，及时发现和分析其中隐含的变化和问题，具备良好的商业敏感度和创新意识，快速识别商业问题和机会；
5.具备良好的抗压能力、沟通能力和团队精神，有独立开展分析研究项目经验。
二、蚂蚁金服-数据挖掘专家
职位描述：
1. 深入理解蚂蚁资金业务，与客资运营同学紧密合作，通过分析/挖掘数据，探索业务机会点并能贡献自己对业务的独特见解；
2. 对金融网络、支付规则、流动性等业务的异动的全生命周期管理提供智能支持，包括异常智能识别、智能监控、归因分析，决策支持等；
3. 在成本、稳定性、时效性中寻找平衡，通过优化理论和方法，设计并实施客资金融网络渠道最优化的决策。
职位要求：
1.计算机、统计、数学、信息技术等本科及以上学历，有互联网相关数据分析工作经历；
2.三年及以上海量数据的数据挖掘、机器学习算法建模经验，具有较强的数据整合，数据分析/挖掘和解决业务问题的能力；
3.熟练掌握机器学习算法（或者对于最优化理论和方法有所研究和实践），熟练使用SQL，以及SAS/R/Python等中的一种；
4.勇于接受挑战，自我驱动，具备较强的学习能力、创新应用能力及沟通协调能力。"
数据分析师,济南,北京知金大鹏教育,8-10K,经验不限本科,互联网,员工旅游，节日福利，年终奖，全勤奖,https://www.zhipin.com/job_detail/91e55a01a4ebd33c1nd739m-GFM~.html,"岗位职责：
1.主要对整理后的数据进行分析。
2.根据已有的数据进行分析看需要改进的地方和方案
3.能对数据背后的问题进行提议
年薪8万起！！待遇优厚。发展的机会大。大公司，好平台，等你来！"
数据分析师,上海·杨浦区·五角场,声网Agora,20-40K·13薪,3-5年本科,计算机服务,定期体检，股票期权，员工旅游，节日福利，年终奖，零食下午茶，五险一金，带薪年假,https://www.zhipin.com/job_detail/fabc1a54881f9f213nx729W-EVU~.html,"职位描述：
1、梳理业务逻辑，构建业务指标体系，并基于指标及时发现与定位业务问题；
2、对业务数据进行分析，找到业务增长的改进点，利用数据驱动业务提升；
3、与产品经理、运营经理、工程师协作，共同完成改进点的上线实施，迭代式地实现数据驱动业务增长。
职位要求：
1、本科及以上学历，计算机、统计、数学相关专业优先，至少 SQL 、Python一种脚本语言，熟练使用常见的数据分析工具，掌握Python、Shell、R等分析工具更佳；
2、对数据敏感，逻辑缜密、清晰，思维活跃；有良好的沟通表达、组织协调、策划创意、项目管理等能力，有较强的执行力、抗压能力和适应能力；
3、对全生命周期的数据工作有深刻理解，包括但不限于：埋点与日志解析、数据仓库建模、数据可视化、数据分析与建模；
4、能独立完成数据提取与清洗，分析业务问题，并基于分析结论提出产品改进方向，有跟进方案上线项目经验者优先；
5、能与工程师配合，完成业务埋点、数仓建设与可视化工作，有数据可视化开发经验优先
6、自驱工作，有强烈的工作责任心，团队合作和创新意识；"
数据分析师,拉萨·城关区·金珠西路,亚信智慧数据,8-9K·13薪,1-3年本科,企业服务,带薪年假，零食下午茶，五险一金，通讯补贴，补充医疗保险，定期体检，年终奖，节日福利，加班补助,https://www.zhipin.com/job_detail/df6d78968688917e1nV_0921F1ZR.html,"1. 为运营商提供深入的业务分析服务，根据业务需求进行数据统计、分析，撰写分析报告；
2. 负责电信行业数据分析和数据挖掘工作，包括数据模型的需求分析、模型开发和结果分析；
3. 负责电信行业咨询和系统实施类项目的需求调研、数据分析、商业分析等相关项目的实施过程；
4. 负责相关项目的售前支持，发现客户在数据分析/挖掘相关项目上的需求和潜在项目机会。
任职要求：
1. 本科及以上学历，计算机/统计学相关专业，3年以上运营商项目工作经验；
2. 具备利用数据挖掘技术解决电信行业客户分析、市场营销等相关业务问题的经验和能力，熟悉电信业务各种统计指标口径；
3. 熟悉数据挖掘和数据仓库相关的理论原理，熟悉数据挖掘建模流程，熟练使用R/Python/SPSS Modeler等工具；
4. 具备良好的客户需求理解能力、良好的沟通和表达能力；
5. 工作态度积极主动，能适应较高强度的工作压力；
6. 善于与他人合作，具有良好的团队合作意识、团队协作能力。
7.优秀者可适当放宽条件，待遇面议。"
